0;NODE_01;T1;27.82;1720515502903
1;NODE_01;T1;27.84;1720515512176
2;NODE_01;T1;27.84;1720515512329
3;NODE_01;T1;27.84;1720515512584
4;NODE_01;T1;27.84;1720515513438
5;NODE_01;T1;27.84;1720515521597
6;NODE_01;T1;27.84;1720515521841
7;NODE_01;T1;27.84;1720515522072
8;NODE_01;T1;27.84;1720515523133
9;NODE_01;T1;27.84;1720515525031
10;NODE_01;T1;27.84;1720515525328
11;NODE_01;T1;27.84;1720515526837
12;NODE_01;T1;27.84;1720515528937
13;NODE_01;T1;27.84;1720515529156
14;NODE_01;T1;27.84;1720515529269
15;NODE_01;T1;27.84;1720515529430
16;NODE_01;T1;27.84;1720515529972
17;NODE_01;T1;27.84;1720515530182
18;NODE_01;T1;27.84;1720515532513
19;NODE_01;T1;27.84;1720515532856
20;NODE_01;T1;27.84;1720515533043
21;NODE_01;T1;27.84;1720515533180
22;NODE_01;T1;27.84;1720515533362
23;NODE_01;T1;27.84;1720515533598
24;NODE_01;T1;27.84;1720515533776
25;NODE_01;T1;27.84;1720515534218
26;NODE_01;T1;27.84;1720515535093
27;NODE_01;T1;27.83;1720515540655
28;NODE_01;T1;27.83;1720515540829
29;NODE_01;T1;27.83;1720515541740
30;NODE_01;T1;27.83;1720515541886
31;NODE_01;T1;27.83;1720515542316
32;NODE_01;T1;27.84;1720515543711
33;NODE_01;T1;27.84;1720515544050
0;NODE_02;T1;28.32;1720515544104
34;NODE_01;T1;0.00;1720515554186
1;NODE_02;T1;28.30;1720515554189
2;NODE_02;T1;28.31;1720515559230
35;NODE_01;T1;27.84;1720515559233
3;NODE_02;T1;28.31;1720515559681
36;NODE_01;T1;27.84;1720515559683
4;NODE_02;T1;28.31;1720515560355
37;NODE_01;T1;27.85;1720515560358
38;NODE_01;T1;27.85;1720515560679
5;NODE_02;T1;28.31;1720515560681
6;NODE_02;T1;28.32;1720515560860
39;NODE_01;T1;27.85;1720515561410
40;NODE_01;T1;27.85;1720515561653
41;NODE_01;T1;27.85;1720515562071
7;NODE_02;T1;28.32;1720515562536
8;NODE_02;T1;28.32;1720515562635
42;NODE_01;T1;27.85;1720515563011
9;NODE_02;T1;28.32;1720515563530
10;NODE_02;T1;28.32;1720515564039
11;NODE_02;T1;28.32;1720515564138
12;NODE_02;T1;28.32;1720515564593
13;NODE_02;T1;28.32;1720515564664
43;NODE_01;T1;27.81;1720515564865
44;NODE_01;T1;27.81;1720515565130
14;NODE_02;T1;28.32;1720515565132
15;NODE_02;T1;28.33;1720515565180
16;NODE_02;T1;28.33;1720515571196
17;NODE_02;T1;28.33;1720515572064
45;NODE_01;T1;27.81;1720515575926
18;NODE_02;T1;28.33;1720515575932
46;NODE_01;T1;27.81;1720515576072
19;NODE_02;T1;28.33;1720515577333
47;NODE_01;T1;27.81;1720515577337
20;NODE_02;T1;28.33;1720515577955
48;NODE_01;T1;27.79;1720515577958
21;NODE_02;T1;28.33;1720515578029
49;NODE_01;T1;27.79;1720515578375
50;NODE_01;T1;27.79;1720515578656
22;NODE_02;T1;28.33;1720515578658
51;NODE_01;T1;27.79;1720515579500
0;NODE_04;T1;28.41;1720515579663
52;NODE_01;T1;27.79;1720515579813
23;NODE_02;T1;28.34;1720515579816
1;NODE_04;T1;28.41;1720515579871
24;NODE_02;T1;28.33;1720515586163
2;NODE_04;T1;28.40;1720515586165
25;NODE_02;T1;28.33;1720515590787
53;NODE_01;T1;27.78;1720515590784
3;NODE_04;T1;28.40;1720515590792
26;NODE_02;T1;28.33;1720515591157
54;NODE_01;T1;27.78;1720515591160
55;NODE_01;T1;27.80;1720515591510
27;NODE_02;T1;28.33;1720515591524
56;NODE_01;T1;27.80;1720515591774
28;NODE_02;T1;28.33;1720515591777
57;NODE_01;T1;27.80;1720515591953
29;NODE_02;T1;28.33;1720515591957
58;NODE_01;T1;27.80;1720515592196
59;NODE_01;T1;27.80;1720515592239
30;NODE_02;T1;28.33;1720515592388
31;NODE_02;T1;28.33;1720515592711
60;NODE_01;T1;27.80;1720515592715
4;NODE_04;T1;0.00;1720515592757
61;NODE_01;T1;27.80;1720515592929
5;NODE_04;T1;0.00;1720515593277
32;NODE_02;T1;28.33;1720515593282
62;NODE_01;T1;27.80;1720515593650
6;NODE_04;T1;0.00;1720515593698
0;NODE_05;T1;0.00;1720515593844
63;NODE_01;T1;27.80;1720515593996
33;NODE_02;T1;28.33;1720515593998
64;NODE_01;T1;27.80;1720515594109
34;NODE_02;T1;28.33;1720515594147
7;NODE_04;T1;0.00;1720515594197
1;NODE_05;T1;0.00;1720515594254
2;NODE_05;T1;0.00;1720515605202
0;NODE_03;T1;27.43;1720515605945
1;NODE_03;T1;27.43;1720515605948
3;NODE_05;T1;0.00;1720515605967
35;NODE_02;T1;28.33;1720515613014
4;NODE_05;T1;0.00;1720515613016
2;NODE_03;T1;27.46;1720515613026
3;NODE_03;T1;27.46;1720515613028
8;NODE_04;T1;28.40;1720515613030
65;NODE_01;T1;0.00;1720515613032
9;NODE_04;T1;28.40;1720515613118
4;NODE_03;T1;27.46;1720515613119
5;NODE_03;T1;27.46;1720515613121
36;NODE_02;T1;28.33;1720515613136
5;NODE_05;T1;0.00;1720515613162
37;NODE_02;T1;28.33;1720515613356
6;NODE_05;T1;0.00;1720515613358
66;NODE_01;T1;0.00;1720515613360
38;NODE_02;T1;28.33;1720515613465
7;NODE_05;T1;0.00;1720515613467
6;NODE_03;T1;27.46;1720515613521
7;NODE_03;T1;27.46;1720515613523
67;NODE_01;T1;0.00;1720515613545
8;NODE_05;T1;0.00;1720515613807
10;NODE_04;T1;28.40;1720515613809
68;NODE_01;T1;0.00;1720515613811
8;NODE_03;T1;27.46;1720515613813
9;NODE_03;T1;27.46;1720515613814
69;NODE_01;T1;0.00;1720515613860
39;NODE_02;T1;28.33;1720515613908
9;NODE_05;T1;0.00;1720515613910
70;NODE_01;T1;0.00;1720515614176
40;NODE_02;T1;28.33;1720515614190
10;NODE_05;T1;0.00;1720515614195
41;NODE_02;T1;28.33;1720515614459
11;NODE_05;T1;0.00;1720515614461
11;NODE_04;T1;28.40;1720515614465
10;NODE_03;T1;27.46;1720515614468
11;NODE_03;T1;27.46;1720515614470
71;NODE_01;T1;0.00;1720515614472
12;NODE_04;T1;28.41;1720515616260
72;NODE_01;T1;0.00;1720515616265
12;NODE_05;T1;0.00;1720515616263
42;NODE_02;T1;28.33;1720515616267
12;NODE_03;T1;27.46;1720515616269
13;NODE_03;T1;27.46;1720515616271
14;NODE_03;T1;27.48;1720515617511
15;NODE_03;T1;27.48;1720515617512
13;NODE_04;T1;28.41;1720515617514
13;NODE_05;T1;0.00;1720515617516
73;NODE_01;T1;27.81;1720515617519
14;NODE_04;T1;28.41;1720515617931
43;NODE_02;T1;28.31;1720515617933
14;NODE_05;T1;0.00;1720515617935
74;NODE_01;T1;27.81;1720515617937
15;NODE_04;T1;28.41;1720515618130
16;NODE_03;T1;27.48;1720515618132
17;NODE_03;T1;27.48;1720515618133
75;NODE_01;T1;27.81;1720515618135
44;NODE_02;T1;28.31;1720515618167
76;NODE_01;T1;27.81;1720515618407
18;NODE_03;T1;27.48;1720515618409
