0;NODE_01;T1;27.65;1720614772287
1;NODE_01;T1;27.65;1720614772466
2;NODE_01;T1;27.60;1720614782560
3;NODE_01;T1;27.60;1720614783201
4;NODE_01;T1;27.60;1720614784878
5;NODE_01;T1;27.59;1720614791646
6;NODE_01;T1;0.00;1720614793194
7;NODE_01;T1;0.00;1720614793756
8;NODE_01;T1;0.00;1720614795137
9;NODE_01;T1;0.00;1720614795457
10;NODE_01;T1;0.00;1720614795735
11;NODE_01;T1;0.00;1720614795913
12;NODE_01;T1;0.00;1720614796690
13;NODE_01;T1;0.00;1720614796751
14;NODE_01;T1;0.00;1720614797013
15;NODE_01;T1;0.00;1720614797336
16;NODE_01;T1;27.59;1720614798622
17;NODE_01;T1;27.59;1720614799964
18;NODE_01;T1;27.59;1720614800226
19;NODE_01;T1;27.59;1720614800386
20;NODE_01;T1;27.59;1720614800910
21;NODE_01;T1;27.59;1720614800967
22;NODE_01;T1;27.59;1720614801241
23;NODE_01;T1;27.59;1720614801456
24;NODE_01;T1;27.59;1720614801544
25;NODE_01;T1;27.59;1720614801914
26;NODE_01;T1;27.59;1720614802077
27;NODE_01;T1;27.57;1720614802387
28;NODE_01;T1;27.57;1720614802585
29;NODE_01;T1;27.57;1720614802867
30;NODE_01;T1;27.57;1720614803096
31;NODE_01;T1;27.57;1720614804927
32;NODE_01;T1;27.57;1720614806234
33;NODE_01;T1;27.57;1720614806361
34;NODE_01;T1;27.55;1720614806829
35;NODE_01;T1;27.55;1720614807455
36;NODE_01;T1;27.55;1720614807558
37;NODE_01;T1;27.55;1720614808066
38;NODE_01;T1;27.55;1720614808200
39;NODE_01;T1;27.55;1720614809339
40;NODE_01;T1;27.55;1720614810504
41;NODE_01;T1;27.55;1720614810570
42;NODE_01;T1;27.55;1720614810748
43;NODE_01;T1;27.55;1720614810906
44;NODE_01;T1;27.55;1720614811127
45;NODE_01;T1;27.51;1720614811798
46;NODE_01;T1;27.51;1720614812018
47;NODE_01;T1;27.51;1720614813706
48;NODE_01;T1;27.51;1720614813962
49;NODE_01;T1;27.51;1720614814197
50;NODE_01;T1;27.51;1720614815136
51;NODE_01;T1;27.51;1720614815456
52;NODE_01;T1;27.53;1720614816104
53;NODE_01;T1;27.53;1720614816579
54;NODE_01;T1;27.53;1720614816770
55;NODE_01;T1;27.53;1720614816850
56;NODE_01;T1;27.53;1720614817386
57;NODE_01;T1;27.53;1720614817607
58;NODE_01;T1;27.53;1720614817808
59;NODE_01;T1;27.53;1720614818062
60;NODE_01;T1;27.53;1720614818250
61;NODE_01;T1;27.53;1720614818667
62;NODE_01;T1;27.53;1720614819068
63;NODE_01;T1;27.53;1720614819160
64;NODE_01;T1;27.53;1720614819986
65;NODE_01;T1;27.53;1720614820065
66;NODE_01;T1;27.55;1720614820824
67;NODE_01;T1;27.55;1720614821346
68;NODE_01;T1;27.55;1720614821950
69;NODE_01;T1;27.55;1720614822832
70;NODE_01;T1;27.55;1720614823717
71;NODE_01;T1;27.55;1720614823852
72;NODE_01;T1;27.55;1720614823978
73;NODE_01;T1;27.55;1720614824305
74;NODE_01;T1;27.55;1720614824449
75;NODE_01;T1;27.55;1720614824536
76;NODE_01;T1;27.53;1720614824800
77;NODE_01;T1;27.53;1720614825115
78;NODE_01;T1;27.53;1720614825426
79;NODE_01;T1;27.53;1720614825747
80;NODE_01;T1;27.53;1720614825955
81;NODE_01;T1;27.53;1720614826377
82;NODE_01;T1;27.53;1720614826465
83;NODE_01;T1;27.53;1720614827292
84;NODE_01;T1;27.53;1720614827759
85;NODE_01;T1;27.53;1720614827906
86;NODE_01;T1;27.53;1720614828150
87;NODE_01;T1;27.53;1720614828373
88;NODE_01;T1;27.53;1720614828459
89;NODE_01;T1;27.51;1720614829581
90;NODE_01;T1;27.51;1720614829719
91;NODE_01;T1;27.51;1720614830052
92;NODE_01;T1;27.51;1720614830456
93;NODE_01;T1;27.51;1720614830941
94;NODE_01;T1;27.51;1720614831520
95;NODE_01;T1;27.51;1720614831643
96;NODE_01;T1;27.51;1720614832448
97;NODE_01;T1;27.51;1720614833542
98;NODE_01;T1;27.51;1720614833617
99;NODE_01;T1;27.54;1720614833929
100;NODE_01;T1;27.54;1720614834120
101;NODE_01;T1;27.54;1720614834305
102;NODE_01;T1;27.54;1720614834856
103;NODE_01;T1;27.54;1720614835168
104;NODE_01;T1;27.54;1720614835370
105;NODE_01;T1;27.54;1720614836251
106;NODE_01;T1;27.54;1720614836500
107;NODE_01;T1;27.54;1720614836737
108;NODE_01;T1;27.54;1720614836840
109;NODE_01;T1;27.54;1720614837263
110;NODE_01;T1;27.54;1720614838242
111;NODE_01;T1;27.53;1720614839503
112;NODE_01;T1;27.53;1720614839758
113;NODE_01;T1;27.53;1720614839881
114;NODE_01;T1;27.53;1720614840554
115;NODE_01;T1;27.53;1720614841080
116;NODE_01;T1;27.53;1720614842008
117;NODE_01;T1;27.53;1720614842213
118;NODE_01;T1;27.53;1720614842377
119;NODE_01;T1;27.53;1720614842544
120;NODE_01;T1;27.51;1720614843670
121;NODE_01;T1;27.51;1720614844039
122;NODE_01;T1;27.51;1720614844130
123;NODE_01;T1;27.51;1720614846335
124;NODE_01;T1;27.51;1720614847176
125;NODE_01;T1;27.53;1720614847217
126;NODE_01;T1;27.53;1720614848189
127;NODE_01;T1;27.53;1720614848366
128;NODE_01;T1;27.53;1720614849824
129;NODE_01;T1;27.53;1720614850129
130;NODE_01;T1;27.53;1720614850457
131;NODE_01;T1;0.00;1720614854883
132;NODE_01;T1;0.00;1720614855542
133;NODE_01;T1;0.00;1720614856110
134;NODE_01;T1;0.00;1720614856887
135;NODE_01;T1;0.00;1720614857510
136;NODE_01;T1;0.00;1720614858289
137;NODE_01;T1;0.00;1720614858441
138;NODE_01;T1;0.00;1720614858664
139;NODE_01;T1;0.00;1720614859006
140;NODE_01;T1;0.00;1720614859139
141;NODE_01;T1;27.49;1720614859854
142;NODE_01;T1;27.49;1720614860096
143;NODE_01;T1;27.49;1720614860505
144;NODE_01;T1;27.49;1720614860640
145;NODE_01;T1;27.49;1720614860959
146;NODE_01;T1;27.49;1720614861264
147;NODE_01;T1;27.49;1720614861523
148;NODE_01;T1;27.49;1720614861790
149;NODE_01;T1;27.49;1720614862189
150;NODE_01;T1;27.49;1720614862343
151;NODE_01;T1;27.49;1720614862433
152;NODE_01;T1;27.49;1720614862971
153;NODE_01;T1;27.49;1720614863584
154;NODE_01;T1;27.47;1720614864256
155;NODE_01;T1;27.47;1720614864414
156;NODE_01;T1;27.47;1720614864667
157;NODE_01;T1;27.47;1720614867488
158;NODE_01;T1;27.47;1720614868092
159;NODE_01;T1;27.47;1720614868372
160;NODE_01;T1;27.47;1720614868473
161;NODE_01;T1;27.47;1720614868876
162;NODE_01;T1;27.47;1720614869203
163;NODE_01;T1;27.47;1720614870470
164;NODE_01;T1;27.47;1720614871220
165;NODE_01;T1;27.47;1720614871251
166;NODE_01;T1;27.47;1720614871362
167;NODE_01;T1;27.47;1720614871677
168;NODE_01;T1;27.47;1720614871868
169;NODE_01;T1;27.47;1720614872048
170;NODE_01;T1;27.47;1720614877059
171;NODE_01;T1;27.47;1720614877078
172;NODE_01;T1;27.49;1720614877400
173;NODE_01;T1;27.49;1720614877693
174;NODE_01;T1;27.49;1720614878005
175;NODE_01;T1;27.49;1720614878995
176;NODE_01;T1;27.49;1720614879633
177;NODE_01;T1;27.49;1720614880144
178;NODE_01;T1;27.49;1720614880334
179;NODE_01;T1;27.49;1720614880714
180;NODE_01;T1;27.49;1720614880872
181;NODE_01;T1;27.51;1720614882027
182;NODE_01;T1;27.51;1720614882444
183;NODE_01;T1;27.51;1720614882534
184;NODE_01;T1;27.51;1720614888128
185;NODE_01;T1;27.51;1720614888526
186;NODE_01;T1;27.51;1720614888729
187;NODE_01;T1;27.51;1720614889130
188;NODE_01;T1;27.51;1720614889367
189;NODE_01;T1;27.51;1720614889576
190;NODE_01;T1;27.51;1720614889875
191;NODE_01;T1;27.51;1720614889936
192;NODE_01;T1;27.50;1720614892318
193;NODE_01;T1;27.50;1720614892398
194;NODE_01;T1;27.50;1720614893302
195;NODE_01;T1;27.50;1720614894344
196;NODE_01;T1;27.50;1720614894800
197;NODE_01;T1;27.50;1720614897521
198;NODE_01;T1;27.50;1720614897649
199;NODE_01;T1;27.50;1720614897837
200;NODE_01;T1;27.50;1720614898175
201;NODE_01;T1;27.50;1720614898339
202;NODE_01;T1;27.50;1720614898552
203;NODE_01;T1;27.50;1720614898958
204;NODE_01;T1;27.50;1720614899169
205;NODE_01;T1;27.50;1720614899275
206;NODE_01;T1;27.54;1720614900287
207;NODE_01;T1;27.54;1720614900648
208;NODE_01;T1;27.54;1720614901149
209;NODE_01;T1;27.54;1720614901411
210;NODE_01;T1;27.54;1720614901608
211;NODE_01;T1;27.54;1720614901863
212;NODE_01;T1;27.54;1720614902244
213;NODE_01;T1;27.54;1720614902479
214;NODE_01;T1;27.54;1720614902806
215;NODE_01;T1;27.54;1720614903090
216;NODE_01;T1;27.54;1720614904170
217;NODE_01;T1;27.54;1720614904971
218;NODE_01;T1;27.54;1720614905286
219;NODE_01;T1;27.54;1720614905497
220;NODE_01;T1;27.54;1720614905732
221;NODE_01;T1;27.54;1720614905933
222;NODE_01;T1;27.54;1720614906065
223;NODE_01;T1;27.54;1720614906715
224;NODE_01;T1;27.54;1720614908044
225;NODE_01;T1;27.54;1720614908524
226;NODE_01;T1;27.51;1720614908854
227;NODE_01;T1;27.51;1720614909263
228;NODE_01;T1;27.51;1720614909347
229;NODE_01;T1;27.51;1720614909906
230;NODE_01;T1;27.51;1720614910111
231;NODE_01;T1;27.51;1720614911700
232;NODE_01;T1;27.51;1720614912086
233;NODE_01;T1;27.51;1720614912513
0;NODE_01;T1;27.51;1720614922881
1;NODE_01;T1;27.51;1720614922888
0;NODE_08;T1;29.25;1720614923117
1;NODE_08;T1;29.26;1720614924145
0;NODE_46;T1;29.14;1720614924148
0;NODE_04;T1;28.60;1720614924151
0;NODE_18;T1;29.76;1720614924153
0;NODE_11;T1;29.51;1720614924157
0;NODE_17;T1;29.79;1720614924160
0;NODE_49;T1;29.18;1720614924163
0;NODE_30;T1;30.17;1720614924165
0;NODE_19;T1;29.03;1720614924168
0;NODE_09;T1;28.43;1720614924171
0;NODE_20;T1;0.00;1720614924173
0;NODE_15;T1;29.93;1720614924177
0;NODE_33;T1;28.98;1720614924180
0;NODE_16;T1;29.59;1720614924182
0;NODE_32;T1;28.09;1720614924184
0;NODE_07;T1;28.68;1720614924186
0;NODE_41;T1;29.26;1720614924188
0;NODE_13;T1;29.09;1720614924191
0;NODE_31;T1;29.48;1720614924193
0;NODE_14;T1;29.32;1720614924197
0;NODE_23;T1;29.95;1720614924200
0;NODE_02;T1;28.01;1720614924203
1;NODE_02;T1;28.01;1720614924205
2;NODE_02;T1;28.01;1720614924207
0;NODE_47;T1;29.23;1720614924210
0;NODE_26;T1;29.81;1720614924212
0;NODE_03;T1;27.42;1720614924215
1;NODE_03;T1;27.42;1720614924217
2;NODE_03;T1;27.42;1720614924219
3;NODE_03;T1;27.42;1720614924221
0;NODE_21;T1;29.50;1720614924223
0;NODE_39;T1;29.03;1720614924225
0;NODE_43;T1;29.47;1720614924228
0;NODE_38;T1;29.28;1720614924230
0;NODE_22;T1;29.16;1720614924234
0;NODE_24;T1;29.28;1720614924237
0;NODE_45;T1;29.43;1720614924239
0;NODE_50;T1;29.00;1720614924242
0;NODE_29;T1;0.00;1720614924244
0;NODE_37;T1;29.67;1720614924247
2;NODE_01;T1;27.51;1720614924249
0;NODE_28;T1;29.79;1720614924257
3;NODE_01;T1;27.51;1720614924251
4;NODE_01;T1;27.51;1720614924253
0;NODE_06;T1;0.00;1720614924263
0;NODE_44;T1;0.00;1720614924259
0;NODE_10;T1;28.64;1720614924265
0;NODE_35;T1;28.40;1720614924266
1;NODE_06;T1;0.00;1720614924271
5;NODE_01;T1;27.51;1720614924273
6;NODE_01;T1;27.51;1720614924275
0;NODE_48;T1;29.12;1720614924255
7;NODE_01;T1;27.51;1720614924277
1;NODE_15;T1;29.93;1720614924278
1;NODE_33;T1;28.98;1720614924281
1;NODE_39;T1;29.03;1720614924282
1;NODE_28;T1;29.79;1720614924376
1;NODE_37;T1;29.67;1720614924380
1;NODE_22;T1;29.16;1720614924386
1;NODE_19;T1;29.03;1720614924387
2;NODE_08;T1;29.26;1720614924390
1;NODE_21;T1;29.50;1720614924392
2;NODE_33;T1;28.98;1720614924393
1;NODE_44;T1;0.00;1720614924382
1;NODE_20;T1;0.00;1720614924398
2;NODE_39;T1;29.03;1720614924400
1;NODE_32;T1;28.09;1720614924402
1;NODE_48;T1;29.12;1720614924403
1;NODE_18;T1;29.76;1720614924405
1;NODE_41;T1;29.26;1720614924407
1;NODE_31;T1;29.48;1720614924409
1;NODE_30;T1;30.17;1720614924411
1;NODE_11;T1;29.51;1720614924384
1;NODE_29;T1;0.00;1720614924395
0;NODE_27;T1;0.00;1720614924451
1;NODE_35;T1;28.40;1720614924453
1;NODE_13;T1;29.09;1720614924455
2;NODE_28;T1;29.79;1720614924457
1;NODE_17;T1;29.79;1720614924459
1;NODE_47;T1;29.23;1720614924461
1;NODE_10;T1;28.64;1720614924463
2;NODE_15;T1;29.93;1720614924466
2;NODE_06;T1;0.00;1720614924467
4;NODE_02;T1;28.01;1720614924471
3;NODE_02;T1;28.01;1720614924469
5;NODE_02;T1;28.01;1720614924472
1;NODE_46;T1;29.14;1720614930947
3;NODE_15;T1;29.92;1720614930950
0;NODE_12;T1;29.65;1720614930956
1;NODE_09;T1;28.43;1720614930989
1;NODE_04;T1;28.59;1720614930990
0;NODE_25;T1;0.00;1720614962959
3;NODE_08;T1;0.00;1720614962964
1;NODE_38;T1;29.26;1720614962968
2;NODE_29;T1;29.20;1720614962972
1;NODE_07;T1;0.00;1720614962976
1;NODE_45;T1;29.42;1720614971967
2;NODE_11;T1;29.51;1720614971971
2;NODE_19;T1;29.05;1720615013029
2;NODE_22;T1;29.15;1720615013033
8;NODE_01;T1;27.53;1720615013037
9;NODE_01;T1;27.53;1720615013040
10;NODE_01;T1;27.53;1720615013042
1;NODE_14;T1;0.00;1720615013046
2;NODE_47;T1;29.22;1720615021205
2;NODE_13;T1;29.09;1720615021207
0;NODE_36;T1;0.00;1720615021210
1;NODE_26;T1;29.81;1720615021213
3;NODE_29;T1;29.21;1720615021216
2;NODE_38;T1;29.24;1720615021218
2;NODE_45;T1;29.42;1720615021220
2;NODE_20;T1;29.45;1720615021223
2;NODE_35;T1;28.34;1720615021225
0;NODE_40;T1;28.84;1720615021227
0;NODE_05;T1;0.00;1720615021229
1;NODE_24;T1;29.31;1720615021231
2;NODE_04;T1;0.00;1720615021233
1;NODE_12;T1;0.00;1720615021235
2;NODE_44;T1;29.00;1720615021237
2;NODE_37;T1;29.66;1720615021240
4;NODE_03;T1;27.43;1720615021242
5;NODE_03;T1;27.43;1720615021243
6;NODE_03;T1;27.43;1720615021245
7;NODE_03;T1;27.43;1720615021247
3;NODE_28;T1;29.79;1720615021249
1;NODE_25;T1;0.00;1720615021250
6;NODE_02;T1;28.00;1720615021253
7;NODE_02;T1;28.00;1720615021254
8;NODE_02;T1;28.00;1720615021255
