6;NODE_04;T1;27.40;1718017621955
9;NODE_02;T1;29.59;1718017621970
9;NODE_01;T1;27.64;1718017622015
7;NODE_05;T1;27.85;1718017622018
7;NODE_06;T1;27.80;1718017622126
7;NODE_04;T1;27.40;1718017622166
10;NODE_01;T1;27.64;1718017622216
8;NODE_06;T1;27.80;1718017622231
10;NODE_02;T1;29.59;1718017622282
8;NODE_05;T1;27.85;1718017622352
9;NODE_06;T1;27.80;1718017622354
11;NODE_03;T1;13.17;1718017622357
8;NODE_04;T1;27.40;1718017622374
11;NODE_02;T1;29.59;1718017622392
11;NODE_01;T1;27.64;1718017622421
10;NODE_06;T1;27.80;1718017622562
12;NODE_03;T1;13.17;1718017622564
9;NODE_04;T1;27.40;1718017622584
12;NODE_02;T1;29.59;1718017622608
12;NODE_01;T1;27.64;1718017622637
9;NODE_05;T1;27.85;1718017622757
13;NODE_03;T1;13.17;1718017622783
11;NODE_06;T1;27.80;1718017622780
10;NODE_04;T1;27.40;1718017622792
13;NODE_02;T1;29.59;1718017622817
13;NODE_01;T1;27.64;1718017622844
10;NODE_05;T1;27.85;1718017622970
12;NODE_06;T1;27.80;1718017622980
11;NODE_04;T1;27.40;1718017623003
14;NODE_02;T1;29.59;1718017623035
14;NODE_01;T1;27.64;1718017623061
11;NODE_05;T1;27.85;1718017623197
14;NODE_03;T1;13.17;1718017623200
13;NODE_06;T1;27.80;1718017623202
12;NODE_04;T1;27.40;1718017623211
15;NODE_02;T1;29.59;1718017623240
15;NODE_01;T1;27.64;1718017623386
15;NODE_03;T1;13.17;1718017623404
12;NODE_05;T1;27.85;1718017623406
13;NODE_04;T1;27.40;1718017623422
16;NODE_02;T1;29.59;1718017623446
16;NODE_01;T1;27.64;1718017623489
13;NODE_05;T1;27.85;1718017623614
14;NODE_04;T1;27.40;1718017623627
17;NODE_02;T1;29.59;1718017623659
16;NODE_03;T1;13.24;1718017623684
14;NODE_06;T1;27.81;1718017623704
15;NODE_04;T1;27.40;1718017623936
18;NODE_02;T1;29.59;1718017623939
17;NODE_01;T1;27.64;1718017623941
15;NODE_06;T1;27.81;1718017624023
16;NODE_04;T1;27.40;1718017624065
17;NODE_03;T1;13.24;1718017624107
14;NODE_05;T1;27.85;1718017624136
16;NODE_06;T1;27.81;1718017624223
18;NODE_01;T1;27.64;1718017624257
19;NODE_02;T1;29.59;1718017624289
17;NODE_06;T1;27.81;1718017624326
19;NODE_01;T1;27.64;1718017624366
15;NODE_05;T1;27.85;1718017624370
17;NODE_04;T1;27.40;1718017624376
18;NODE_03;T1;13.24;1718017624433
20;NODE_02;T1;29.59;1718017624507
19;NODE_03;T1;13.24;1718017624600
18;NODE_06;T1;27.81;1718017624603
20;NODE_01;T1;27.64;1718017624613
16;NODE_05;T1;27.85;1718017624619
18;NODE_04;T1;27.40;1718017624622
19;NODE_04;T1;27.40;1718017624696
21;NODE_02;T1;29.59;1718017624708
20;NODE_03;T1;13.24;1718017624740
21;NODE_01;T1;27.64;1718017624759
17;NODE_05;T1;27.85;1718017624831
18;NODE_05;T1;27.85;1718017624891
22;NODE_02;T1;29.59;1718017624920
21;NODE_03;T1;13.24;1718017624946
22;NODE_01;T1;27.64;1718017625006
20;NODE_04;T1;27.40;1718017625009
21;NODE_04;T1;27.40;1718017625098
23;NODE_02;T1;29.59;1718017625111
23;NODE_01;T1;27.63;1718017625222
19;NODE_06;T1;27.81;1718017625224
22;NODE_03;T1;13.24;1718017625260
24;NODE_02;T1;29.59;1718017625318
24;NODE_01;T1;27.63;1718017625354
23;NODE_03;T1;13.24;1718017625379
20;NODE_06;T1;27.81;1718017625382
22;NODE_04;T1;27.40;1718017625402
19;NODE_05;T1;27.85;1718017625514
25;NODE_01;T1;27.63;1718017625578
24;NODE_03;T1;13.24;1718017625599
23;NODE_04;T1;27.40;1718017625622
20;NODE_05;T1;27.85;1718017625625
25;NODE_02;T1;29.59;1718017625642
26;NODE_01;T1;27.63;1718017625797
25;NODE_03;T1;13.24;1718017625800
21;NODE_06;T1;27.81;1718017625803
24;NODE_04;T1;27.40;1718017625833
26;NODE_02;T1;29.59;1718017625841
27;NODE_01;T1;27.63;1718017625990
22;NODE_06;T1;27.81;1718017626000
26;NODE_03;T1;13.24;1718017626008
25;NODE_04;T1;27.40;1718017626034
27;NODE_02;T1;29.59;1718017626066
21;NODE_05;T1;27.85;1718017626140
23;NODE_06;T1;27.81;1718017626212
28;NODE_02;T1;29.59;1718017626268
28;NODE_01;T1;27.63;1718017626312
26;NODE_04;T1;27.40;1718017626341
27;NODE_03;T1;13.24;1718017626432
27;NODE_04;T1;27.40;1718017626443
29;NODE_02;T1;29.59;1718017626475
29;NODE_01;T1;27.63;1718017626519
24;NODE_06;T1;27.81;1718017626522
28;NODE_04;T1;27.40;1718017626646
30;NODE_02;T1;29.59;1718017626691
30;NODE_01;T1;27.63;1718017626749
25;NODE_06;T1;27.81;1718017626752
22;NODE_05;T1;27.85;1718017626758
28;NODE_03;T1;13.24;1718017626849
31;NODE_02;T1;29.59;1718017626904
31;NODE_01;T1;27.63;1718017626942
26;NODE_06;T1;27.81;1718017626945
32;NODE_01;T1;27.63;1718017627170
23;NODE_05;T1;27.85;1718017627172
27;NODE_06;T1;27.81;1718017627177
29;NODE_04;T1;27.40;1718017627181
32;NODE_02;T1;29.59;1718017627217
30;NODE_04;T1;27.40;1718017627279
33;NODE_02;T1;29.59;1718017627323
24;NODE_05;T1;27.85;1718017627365
33;NODE_01;T1;27.63;1718017627368
28;NODE_06;T1;27.81;1718017627470
31;NODE_04;T1;27.40;1718017627487
34;NODE_02;T1;29.59;1718017627535
25;NODE_05;T1;27.85;1718017627567
34;NODE_01;T1;27.63;1718017627574
29;NODE_06;T1;27.81;1718017627580
32;NODE_04;T1;27.40;1718017627692
35;NODE_02;T1;29.59;1718017627746
35;NODE_01;T1;27.63;1718017627773
26;NODE_05;T1;27.85;1718017627869
30;NODE_06;T1;27.81;1718017627888
33;NODE_04;T1;27.40;1718017627906
36;NODE_02;T1;29.59;1718017627952
27;NODE_05;T1;27.85;1718017627996
36;NODE_01;T1;27.63;1718017628000
34;NODE_04;T1;27.40;1718017628117
28;NODE_05;T1;27.85;1718017628172
37;NODE_01;T1;27.63;1718017628201
37;NODE_02;T1;29.59;1718017628260
31;NODE_06;T1;27.81;1718017628307
29;NODE_05;T1;27.85;1718017628381
38;NODE_01;T1;27.63;1718017628421
32;NODE_06;T1;27.81;1718017628426
35;NODE_04;T1;27.40;1718017628444
38;NODE_02;T1;29.59;1718017628475
39;NODE_02;T1;29.59;1718017628585
39;NODE_01;T1;27.63;1718017628616
33;NODE_06;T1;27.81;1718017628628
36;NODE_04;T1;27.40;1718017628685
40;NODE_02;T1;29.59;1718017628810
30;NODE_05;T1;27.85;1718017628813
40;NODE_01;T1;27.63;1718017628827
34;NODE_06;T1;27.81;1718017628852
37;NODE_04;T1;27.40;1718017628856
41;NODE_02;T1;29.59;1718017629010
31;NODE_05;T1;27.85;1718017629011
41;NODE_01;T1;27.63;1718017629030
35;NODE_06;T1;27.81;1718017629064
38;NODE_04;T1;27.40;1718017629068
39;NODE_04;T1;27.40;1718017629280
36;NODE_06;T1;27.81;1718017629283
42;NODE_02;T1;29.59;1718017629317
42;NODE_01;T1;27.63;1718017629349
32;NODE_05;T1;27.85;1718017629424
43;NODE_02;T1;29.59;1718017629518
33;NODE_05;T1;27.85;1718017629529
43;NODE_01;T1;27.63;1718017629559
40;NODE_04;T1;27.40;1718017629595
37;NODE_06;T1;27.81;1718017629597
44;NODE_01;T1;27.64;1718017629661
38;NODE_06;T1;27.81;1718017629702
41;NODE_04;T1;27.40;1718017629704
34;NODE_05;T1;27.85;1718017629741
44;NODE_02;T1;29.59;1718017629831
42;NODE_04;T1;27.40;1718017629902
45;NODE_02;T1;29.59;1718017629951
35;NODE_05;T1;27.85;1718017629960
45;NODE_01;T1;27.64;1718017629971
39;NODE_06;T1;27.81;1718017630008
43;NODE_04;T1;27.40;1718017630115
46;NODE_02;T1;29.59;1718017630145
46;NODE_01;T1;27.64;1718017630186
40;NODE_06;T1;27.81;1718017630306
44;NODE_04;T1;27.40;1718017630360
47;NODE_02;T1;29.59;1718017630363
47;NODE_01;T1;27.64;1718017630399
41;NODE_06;T1;27.81;1718017630520
48;NODE_02;T1;29.59;1718017630561
48;NODE_01;T1;27.64;1718017630611
42;NODE_06;T1;27.81;1718017630629
45;NODE_04;T1;27.40;1718017630658
43;NODE_06;T1;27.81;1718017630825
46;NODE_04;T1;27.40;1718017630865
49;NODE_02;T1;29.59;1718017630875
49;NODE_01;T1;27.64;1718017630931
29;NODE_03;T1;0.00;1718017631042
50;NODE_01;T1;27.64;1718017631044
47;NODE_04;T1;27.40;1718017631077
50;NODE_02;T1;29.59;1718017631095
30;NODE_03;T1;0.00;1718017631651
51;NODE_01;T1;27.64;1718017631661
48;NODE_04;T1;27.40;1718017631724
51;NODE_02;T1;29.59;1718017631727
52;NODE_01;T1;27.64;1718017631883
31;NODE_03;T1;0.00;1718017631881
49;NODE_04;T1;27.40;1718017631927
52;NODE_02;T1;29.59;1718017632038
50;NODE_04;T1;27.40;1718017632144
53;NODE_02;T1;29.59;1718017632147
32;NODE_03;T1;0.00;1718017632188
53;NODE_01;T1;27.64;1718017632195
33;NODE_03;T1;0.00;1718017632289
54;NODE_01;T1;27.64;1718017632299
51;NODE_04;T1;27.40;1718017632345
54;NODE_02;T1;29.59;1718017632359
55;NODE_01;T1;27.64;1718017632514
52;NODE_04;T1;27.40;1718017632556
55;NODE_02;T1;29.59;1718017632570
34;NODE_03;T1;0.00;1718017632605
35;NODE_03;T1;0.00;1718017632718
56;NODE_02;T1;29.59;1718017632775
53;NODE_04;T1;27.40;1718017632876
36;NODE_03;T1;0.00;1718017632924
56;NODE_01;T1;27.64;1718017632935
54;NODE_04;T1;27.40;1718017632986
37;NODE_03;T1;0.00;1718017633134
57;NODE_01;T1;27.64;1718017633148
57;NODE_02;T1;29.59;1718017633201
55;NODE_04;T1;27.40;1718017633303
38;NODE_03;T1;0.00;1718017633348
56;NODE_04;T1;27.40;1718017633418
58;NODE_02;T1;29.59;1718017633421
58;NODE_01;T1;27.64;1718017633462
59;NODE_01;T1;27.64;1718017633569
57;NODE_04;T1;27.40;1718017633623
39;NODE_03;T1;0.00;1718017633661
59;NODE_02;T1;29.59;1718017633843
58;NODE_04;T1;27.40;1718017633845
60;NODE_01;T1;27.64;1718017633881
40;NODE_03;T1;0.00;1718017633884
36;NODE_05;T1;0.00;1718017634089
61;NODE_01;T1;27.64;1718017634091
60;NODE_02;T1;29.64;1718017634125
59;NODE_04;T1;27.40;1718017634146
41;NODE_03;T1;0.00;1718017634196
60;NODE_04;T1;27.40;1718017634245
62;NODE_01;T1;27.63;1718017634255
37;NODE_05;T1;0.00;1718017634290
42;NODE_03;T1;0.00;1718017634305
61;NODE_02;T1;29.64;1718017634336
63;NODE_01;T1;27.63;1718017634468
43;NODE_03;T1;0.00;1718017634508
61;NODE_04;T1;27.40;1718017634555
38;NODE_05;T1;0.00;1718017634610
62;NODE_02;T1;29.64;1718017634652
39;NODE_05;T1;0.00;1718017634728
44;NODE_03;T1;0.00;1718017634737
62;NODE_04;T1;27.40;1718017634783
64;NODE_01;T1;27.63;1718017634791
63;NODE_02;T1;29.64;1718017634863
40;NODE_05;T1;0.00;1718017634933
63;NODE_04;T1;27.40;1718017634941
65;NODE_01;T1;27.63;1718017634979
45;NODE_03;T1;0.00;1718017635044
64;NODE_02;T1;29.64;1718017635081
46;NODE_03;T1;0.00;1718017635144
64;NODE_04;T1;27.40;1718017635155
66;NODE_01;T1;27.63;1718017635186
65;NODE_02;T1;29.64;1718017635299
44;NODE_06;T1;0.00;1718017635339
41;NODE_05;T1;0.00;1718017635371
47;NODE_03;T1;0.00;1718017635374
65;NODE_04;T1;27.40;1718017635377
67;NODE_01;T1;27.63;1718017635394
66;NODE_02;T1;29.64;1718017635404
45;NODE_06;T1;0.00;1718017635552
42;NODE_05;T1;0.00;1718017635562
66;NODE_04;T1;27.40;1718017635574
68;NODE_01;T1;27.63;1718017635615
48;NODE_03;T1;13.46;1718017635642
46;NODE_06;T1;0.00;1718017635767
43;NODE_05;T1;0.00;1718017635773
67;NODE_04;T1;27.40;1718017635783
69;NODE_01;T1;27.63;1718017635822
49;NODE_03;T1;13.46;1718017635836
67;NODE_02;T1;29.64;1718017635934
68;NODE_04;T1;27.40;1718017635995
70;NODE_01;T1;27.63;1718017636041
68;NODE_02;T1;29.64;1718017636044
44;NODE_05;T1;0.00;1718017636091
50;NODE_03;T1;13.46;1718017636153
47;NODE_06;T1;0.00;1718017636197
69;NODE_04;T1;27.40;1718017636207
71;NODE_01;T1;27.63;1718017636237
69;NODE_02;T1;29.64;1718017636264
51;NODE_03;T1;13.46;1718017636266
45;NODE_05;T1;0.00;1718017636296
72;NODE_01;T1;27.63;1718017636438
70;NODE_02;T1;29.64;1718017636471
46;NODE_05;T1;0.00;1718017636507
48;NODE_06;T1;0.00;1718017636511
52;NODE_03;T1;13.46;1718017636576
73;NODE_01;T1;27.63;1718017636651
71;NODE_02;T1;29.64;1718017636670
53;NODE_03;T1;13.46;1718017636682
47;NODE_05;T1;0.00;1718017636707
49;NODE_06;T1;0.00;1718017636714
70;NODE_04;T1;27.40;1718017636725
74;NODE_01;T1;27.63;1718017636858
72;NODE_02;T1;29.64;1718017636879
50;NODE_06;T1;0.00;1718017636933
71;NODE_04;T1;27.40;1718017636936
54;NODE_03;T1;13.46;1718017637002
48;NODE_05;T1;0.00;1718017637027
75;NODE_01;T1;27.63;1718017637072
73;NODE_02;T1;29.64;1718017637104
55;NODE_03;T1;13.46;1718017637106
49;NODE_05;T1;0.00;1718017637128
51;NODE_06;T1;0.00;1718017637139
72;NODE_04;T1;27.40;1718017637150
76;NODE_01;T1;27.63;1718017637293
56;NODE_03;T1;13.46;1718017637322
73;NODE_04;T1;27.40;1718017637369
74;NODE_02;T1;29.64;1718017637418
50;NODE_05;T1;0.00;1718017637445
52;NODE_06;T1;0.00;1718017637458
77;NODE_01;T1;27.63;1718017637496
75;NODE_02;T1;29.64;1718017637531
57;NODE_03;T1;13.46;1718017637534
51;NODE_05;T1;0.00;1718017637553
74;NODE_04;T1;27.40;1718017637671
53;NODE_06;T1;0.00;1718017637673
78;NODE_01;T1;27.63;1718017637704
76;NODE_02;T1;29.64;1718017637742
58;NODE_03;T1;13.46;1718017637744
52;NODE_05;T1;0.00;1718017637759
75;NODE_04;T1;27.40;1718017637765
54;NODE_06;T1;0.00;1718017637774
79;NODE_01;T1;27.63;1718017637917
77;NODE_02;T1;29.64;1718017637957
59;NODE_03;T1;13.46;1718017637959
53;NODE_05;T1;0.00;1718017637989
76;NODE_04;T1;27.40;1718017637992
55;NODE_06;T1;0.00;1718017637995
80;NODE_01;T1;27.63;1718017638126
78;NODE_02;T1;29.64;1718017638159
54;NODE_05;T1;0.00;1718017638199
56;NODE_06;T1;0.00;1718017638201
60;NODE_03;T1;13.46;1718017638270
77;NODE_04;T1;27.40;1718017638301
55;NODE_05;T1;27.85;1718017638376
61;NODE_03;T1;13.46;1718017638378
78;NODE_04;T1;27.40;1718017638407
57;NODE_06;T1;0.00;1718017638409
81;NODE_01;T1;27.63;1718017638433
79;NODE_02;T1;29.64;1718017638471
56;NODE_05;T1;27.85;1718017638576
58;NODE_06;T1;0.00;1718017638601
80;NODE_02;T1;29.65;1718017638626
82;NODE_01;T1;27.63;1718017638669
62;NODE_03;T1;13.46;1718017638689
63;NODE_03;T1;13.46;1718017638791
59;NODE_06;T1;0.00;1718017638823
83;NODE_01;T1;27.63;1718017638877
57;NODE_05;T1;27.85;1718017638894
81;NODE_02;T1;29.65;1718017638935
60;NODE_06;T1;0.00;1718017639031
82;NODE_02;T1;29.65;1718017639043
84;NODE_01;T1;27.63;1718017639085
58;NODE_05;T1;27.85;1718017639116
64;NODE_03;T1;13.46;1718017639119
61;NODE_06;T1;0.00;1718017639246
85;NODE_01;T1;27.63;1718017639291
83;NODE_02;T1;29.65;1718017639352
59;NODE_05;T1;27.85;1718017639423
86;NODE_01;T1;27.63;1718017639505
60;NODE_05;T1;27.85;1718017639521
65;NODE_03;T1;13.46;1718017639533
62;NODE_06;T1;0.00;1718017639557
84;NODE_02;T1;29.65;1718017639669
87;NODE_01;T1;27.63;1718017639711
61;NODE_05;T1;27.85;1718017639728
66;NODE_03;T1;13.46;1718017639747
63;NODE_06;T1;0.00;1718017639776
85;NODE_02;T1;29.65;1718017639780
64;NODE_06;T1;27.81;1718017639950
67;NODE_03;T1;13.46;1718017639961
86;NODE_02;T1;29.65;1718017639984
62;NODE_05;T1;27.85;1718017640035
68;NODE_03;T1;13.54;1718017640139
63;NODE_05;T1;27.85;1718017640141
65;NODE_06;T1;27.81;1718017640159
87;NODE_02;T1;29.65;1718017640300
88;NODE_02;T1;29.65;1718017640404
69;NODE_03;T1;13.54;1718017640441
64;NODE_05;T1;27.85;1718017640451
66;NODE_06;T1;27.81;1718017640478
88;NODE_01;T1;27.63;1718017640549
67;NODE_06;T1;27.81;1718017640578
89;NODE_02;T1;29.65;1718017640619
89;NODE_01;T1;27.63;1718017640672
70;NODE_03;T1;13.54;1718017640677
65;NODE_05;T1;27.85;1718017640680
90;NODE_02;T1;29.65;1718017640829
90;NODE_01;T1;27.63;1718017640869
71;NODE_03;T1;13.54;1718017640871
66;NODE_05;T1;27.85;1718017640879
68;NODE_06;T1;27.81;1718017640893
91;NODE_02;T1;29.65;1718017641031
69;NODE_06;T1;27.81;1718017641105
91;NODE_01;T1;27.63;1718017641182
67;NODE_05;T1;27.85;1718017641199
92;NODE_02;T1;29.65;1718017641235
72;NODE_03;T1;13.54;1718017641281
68;NODE_05;T1;27.85;1718017641307
70;NODE_06;T1;27.81;1718017641322
92;NODE_01;T1;27.63;1718017641390
93;NODE_02;T1;29.65;1718017641451
73;NODE_03;T1;13.54;1718017641560
93;NODE_01;T1;27.63;1718017641607
71;NODE_06;T1;27.81;1718017641632
69;NODE_05;T1;27.85;1718017641634
74;NODE_03;T1;13.54;1718017641714
70;NODE_05;T1;27.85;1718017641741
94;NODE_02;T1;29.65;1718017641764
94;NODE_01;T1;27.63;1718017641814
72;NODE_06;T1;27.81;1718017641839
75;NODE_03;T1;13.54;1718017641924
95;NODE_01;T1;27.63;1718017641926
71;NODE_05;T1;27.85;1718017641953
73;NODE_06;T1;27.81;1718017641956
95;NODE_02;T1;29.65;1718017641975
96;NODE_01;T1;27.63;1718017642135
72;NODE_05;T1;27.85;1718017642154
96;NODE_02;T1;29.65;1718017642191
74;NODE_06;T1;27.81;1718017642274
97;NODE_01;T1;27.63;1718017642357
73;NODE_05;T1;27.85;1718017642367
75;NODE_06;T1;27.81;1718017642379
97;NODE_02;T1;29.65;1718017642398
76;NODE_03;T1;13.54;1718017642451
98;NODE_01;T1;27.63;1718017642559
74;NODE_05;T1;27.85;1718017642576
76;NODE_06;T1;27.81;1718017642583
98;NODE_02;T1;29.65;1718017642608
77;NODE_03;T1;13.54;1718017642666
99;NODE_01;T1;27.63;1718017642769
78;NODE_03;T1;13.54;1718017642775
75;NODE_05;T1;27.85;1718017642786
99;NODE_02;T1;29.65;1718017642835
79;NODE_04;T1;0.00;1718017642838
100;NODE_01;T1;27.63;1718017642980
79;NODE_03;T1;13.54;1718017642984
77;NODE_06;T1;27.81;1718017643001
100;NODE_02;T1;29.67;1718017643012
76;NODE_05;T1;27.84;1718017643082
80;NODE_04;T1;0.00;1718017643144
77;NODE_05;T1;27.84;1718017643188
78;NODE_06;T1;27.81;1718017643219
101;NODE_02;T1;29.67;1718017643221
81;NODE_04;T1;0.00;1718017643246
101;NODE_01;T1;27.63;1718017643263
78;NODE_05;T1;27.84;1718017643397
102;NODE_02;T1;29.67;1718017643428
82;NODE_04;T1;0.00;1718017643457
79;NODE_06;T1;27.81;1718017643536
102;NODE_01;T1;27.63;1718017643574
80;NODE_03;T1;13.54;1718017643609
80;NODE_06;T1;27.81;1718017643651
83;NODE_04;T1;0.00;1718017643679
103;NODE_01;T1;27.63;1718017643682
79;NODE_05;T1;27.84;1718017643710
103;NODE_02;T1;29.67;1718017643847
81;NODE_06;T1;27.81;1718017643849
81;NODE_03;T1;13.54;1718017643928
84;NODE_04;T1;0.00;1718017643991
104;NODE_01;T1;27.63;1718017643993
104;NODE_02;T1;29.67;1718017644055
82;NODE_06;T1;27.81;1718017644058
105;NODE_01;T1;27.63;1718017644091
80;NODE_05;T1;27.84;1718017644123
82;NODE_03;T1;13.54;1718017644134
85;NODE_04;T1;0.00;1718017644189
83;NODE_06;T1;27.81;1718017644259
106;NODE_01;T1;27.63;1718017644304
83;NODE_03;T1;13.54;1718017644336
86;NODE_04;T1;0.00;1718017644398
81;NODE_05;T1;27.84;1718017644432
105;NODE_02;T1;29.67;1718017644460
87;NODE_04;T1;0.00;1718017644503
82;NODE_05;T1;27.84;1718017644533
84;NODE_06;T1;27.80;1718017644545
106;NODE_02;T1;29.67;1718017644564
107;NODE_01;T1;27.63;1718017644619
84;NODE_03;T1;13.61;1718017644653
88;NODE_04;T1;0.00;1718017644710
108;NODE_01;T1;27.63;1718017644724
85;NODE_03;T1;13.61;1718017644749
107;NODE_02;T1;29.67;1718017644776
83;NODE_05;T1;27.84;1718017644850
85;NODE_06;T1;27.80;1718017644862
109;NODE_01;T1;27.63;1718017644938
86;NODE_03;T1;13.61;1718017644970
84;NODE_05;T1;27.84;1718017644972
86;NODE_06;T1;27.80;1718017644975
108;NODE_02;T1;29.67;1718017644992
89;NODE_04;T1;0.00;1718017645015
90;NODE_04;T1;0.00;1718017645118
110;NODE_01;T1;27.63;1718017645148
87;NODE_03;T1;13.61;1718017645182
85;NODE_05;T1;27.84;1718017645184
87;NODE_06;T1;27.80;1718017645187
109;NODE_02;T1;29.67;1718017645200
91;NODE_04;T1;0.00;1718017645329
88;NODE_03;T1;13.61;1718017645380
110;NODE_02;T1;29.67;1718017645406
111;NODE_01;T1;27.63;1718017645466
86;NODE_05;T1;27.84;1718017645485
88;NODE_06;T1;27.80;1718017645495
92;NODE_04;T1;0.00;1718017645539
112;NODE_01;T1;27.63;1718017645576
87;NODE_05;T1;27.84;1718017645587
89;NODE_06;T1;27.80;1718017645597
111;NODE_02;T1;29.67;1718017645621
93;NODE_04;T1;0.00;1718017645752
88;NODE_05;T1;27.84;1718017645795
90;NODE_06;T1;27.80;1718017645813
112;NODE_02;T1;29.67;1718017645829
94;NODE_04;T1;0.00;1718017645955
113;NODE_01;T1;27.63;1718017646007
89;NODE_05;T1;27.84;1718017646009
91;NODE_06;T1;27.80;1718017646024
113;NODE_02;T1;29.67;1718017646039
89;NODE_03;T1;13.61;1718017646111
95;NODE_04;T1;0.00;1718017646165
90;NODE_05;T1;27.84;1718017646204
90;NODE_03;T1;13.61;1718017646214
92;NODE_06;T1;27.80;1718017646236
114;NODE_02;T1;29.67;1718017646249
114;NODE_01;T1;27.63;1718017646305
91;NODE_05;T1;27.84;1718017646414
91;NODE_03;T1;13.61;1718017646424
115;NODE_02;T1;29.67;1718017646458
96;NODE_04;T1;0.00;1718017646479
93;NODE_06;T1;27.80;1718017646544
115;NODE_01;T1;27.63;1718017646651
92;NODE_05;T1;27.84;1718017646653
92;NODE_03;T1;13.61;1718017646656
94;NODE_06;T1;27.80;1718017646660
116;NODE_02;T1;29.67;1718017646663
97;NODE_04;T1;0.00;1718017646685
93;NODE_05;T1;27.84;1718017646835
95;NODE_06;T1;27.80;1718017646858
117;NODE_02;T1;29.67;1718017646867
98;NODE_04;T1;27.40;1718017646913
116;NODE_01;T1;27.63;1718017646935
93;NODE_03;T1;13.61;1718017646950
117;NODE_01;T1;27.63;1718017647059
94;NODE_05;T1;27.84;1718017647062
94;NODE_03;T1;13.61;1718017647067
118;NODE_02;T1;29.67;1718017647083
99;NODE_04;T1;27.40;1718017647126
96;NODE_06;T1;27.80;1718017647208
95;NODE_05;T1;27.84;1718017647257
97;NODE_06;T1;27.80;1718017647286
100;NODE_04;T1;27.40;1718017647331
118;NODE_01;T1;27.63;1718017647356
95;NODE_03;T1;13.61;1718017647371
96;NODE_03;T1;13.61;1718017647480
119;NODE_02;T1;29.72;1718017647529
101;NODE_04;T1;27.40;1718017647554
119;NODE_01;T1;27.63;1718017647564
96;NODE_05;T1;27.84;1718017647652
97;NODE_03;T1;13.61;1718017647691
102;NODE_04;T1;27.40;1718017647756
120;NODE_01;T1;27.63;1718017647773
98;NODE_06;T1;27.80;1718017647816
120;NODE_02;T1;29.72;1718017647842
99;NODE_06;T1;27.80;1718017647921
103;NODE_04;T1;27.40;1718017647969
121;NODE_01;T1;27.63;1718017647984
98;NODE_03;T1;13.61;1718017648035
121;NODE_02;T1;29.72;1718017648060
100;NODE_06;T1;27.80;1718017648136
97;NODE_05;T1;27.84;1718017648138
122;NODE_02;T1;29.72;1718017648171
104;NODE_04;T1;27.40;1718017648173
122;NODE_01;T1;27.63;1718017648198
99;NODE_03;T1;13.61;1718017648215
101;NODE_06;T1;27.80;1718017648349
98;NODE_05;T1;27.84;1718017648359
123;NODE_02;T1;29.72;1718017648373
123;NODE_01;T1;27.63;1718017648409
100;NODE_03;T1;13.61;1718017648428
105;NODE_04;T1;27.40;1718017648486
102;NODE_06;T1;27.80;1718017648564
99;NODE_05;T1;27.84;1718017648569
124;NODE_02;T1;29.72;1718017648592
106;NODE_04;T1;27.40;1718017648596
124;NODE_01;T1;27.63;1718017648613
103;NODE_06;T1;27.80;1718017648772
100;NODE_05;T1;27.84;1718017648778
125;NODE_02;T1;29.72;1718017648806
107;NODE_04;T1;27.40;1718017648808
125;NODE_01;T1;27.63;1718017648827
